realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,1965-07-01,33.3307
2019-12-23,2019-12-23,1965-08-01,33.3594
2019-12-23,2019-12-23,1965-09-01,33.6761
2019-12-23,2019-12-23,1965-10-01,34.0215
2019-12-23,2019-12-23,1965-11-01,34.3381
2019-12-23,2019-12-23,1965-12-01,34.7698
2019-12-23,2019-12-23,1966-01-01,35.0576
2019-12-23,2019-12-23,1966-02-01,35.1728
2019-12-23,2019-12-23,1966-03-01,35.5470
2019-12-23,2019-12-23,1966-04-01,35.7197
2019-12-23,2019-12-23,1966-05-01,35.9787
2019-12-23,2019-12-23,1966-06-01,36.1802
2019-12-23,2019-12-23,1966-07-01,36.4104
2019-12-23,2019-12-23,1966-08-01,36.2953
2019-12-23,2019-12-23,1966-09-01,36.5544
2019-12-23,2019-12-23,1966-10-01,36.8998
2019-12-23,2019-12-23,1966-11-01,36.8422
2019-12-23,2019-12-23,1966-12-01,36.9573
2019-12-23,2019-12-23,1967-01-01,37.3428
2019-12-23,2019-12-23,1967-02-01,37.1094
2019-12-23,2019-12-23,1967-03-01,37.2095
2019-12-23,2019-12-23,1967-04-01,37.5617
2019-12-23,2019-12-23,1967-05-01,37.2897
2019-12-23,2019-12-23,1967-06-01,37.3323
2019-12-23,2019-12-23,1967-07-01,37.2031
2019-12-23,2019-12-23,1967-08-01,37.6680
2019-12-23,2019-12-23,1967-09-01,37.7206
2019-12-23,2019-12-23,1967-10-01,37.9177
2019-12-23,2019-12-23,1967-11-01,38.5325
2019-12-23,2019-12-23,1967-12-01,38.8847
2019-12-23,2019-12-23,1968-01-01,38.7042
2019-12-23,2019-12-23,1968-02-01,38.9279
2019-12-23,2019-12-23,1968-03-01,39.0299
2019-12-23,2019-12-23,1968-04-01,38.9306
2019-12-23,2019-12-23,1968-05-01,39.2651
2019-12-23,2019-12-23,1968-06-01,39.3979
2019-12-23,2019-12-23,1968-07-01,39.2707
2019-12-23,2019-12-23,1968-08-01,39.6406
2019-12-23,2019-12-23,1968-09-01,39.7806
2019-12-23,2019-12-23,1968-10-01,39.8782
2019-12-23,2019-12-23,1968-11-01,40.3142
2019-12-23,2019-12-23,1968-12-01,40.3858
2019-12-23,2019-12-23,1969-01-01,40.6550
2019-12-23,2019-12-23,1969-02-01,40.7958
2019-12-23,2019-12-23,1969-03-01,41.1941
2019-12-23,2019-12-23,1969-04-01,40.8636
2019-12-23,2019-12-23,1969-05-01,40.6678
2019-12-23,2019-12-23,1969-06-01,40.9662
2019-12-23,2019-12-23,1969-07-01,41.3124
2019-12-23,2019-12-23,1969-08-01,41.1968
2019-12-23,2019-12-23,1969-09-01,41.1148
2019-12-23,2019-12-23,1969-10-01,41.1452
2019-12-23,2019-12-23,1969-11-01,40.6491
2019-12-23,2019-12-23,1969-12-01,40.6324
2019-12-23,2019-12-23,1970-01-01,40.0058
2019-12-23,2019-12-23,1970-02-01,40.1134
2019-12-23,2019-12-23,1970-03-01,40.0919
2019-12-23,2019-12-23,1970-04-01,40.1055
2019-12-23,2019-12-23,1970-05-01,40.1176
2019-12-23,2019-12-23,1970-06-01,40.0236
2019-12-23,2019-12-23,1970-07-01,40.0585
2019-12-23,2019-12-23,1970-08-01,39.6300
2019-12-23,2019-12-23,1970-09-01,39.3595
2019-12-23,2019-12-23,1970-10-01,38.7413
2019-12-23,2019-12-23,1970-11-01,38.5072
2019-12-23,2019-12-23,1970-12-01,39.4025
2019-12-23,2019-12-23,1971-01-01,39.5484
2019-12-23,2019-12-23,1971-02-01,39.5831
2019-12-23,2019-12-23,1971-03-01,39.4668
2019-12-23,2019-12-23,1971-04-01,39.6666
2019-12-23,2019-12-23,1971-05-01,39.6958
2019-12-23,2019-12-23,1971-06-01,39.8571
2019-12-23,2019-12-23,1971-07-01,40.3082
2019-12-23,2019-12-23,1971-08-01,40.0749
2019-12-23,2019-12-23,1971-09-01,40.6491
2019-12-23,2019-12-23,1971-10-01,41.0687
2019-12-23,2019-12-23,1971-11-01,41.3069
2019-12-23,2019-12-23,1971-12-01,41.5415
2019-12-23,2019-12-23,1972-01-01,42.3570
2019-12-23,2019-12-23,1972-02-01,42.7329
2019-12-23,2019-12-23,1972-03-01,42.9295
2019-12-23,2019-12-23,1972-04-01,43.4189
2019-12-23,2019-12-23,1972-05-01,43.3132
2019-12-23,2019-12-23,1972-06-01,43.4785
2019-12-23,2019-12-23,1972-07-01,43.7169
2019-12-23,2019-12-23,1972-08-01,44.2310
2019-12-23,2019-12-23,1972-09-01,44.4762
2019-12-23,2019-12-23,1972-10-01,45.1957
2019-12-23,2019-12-23,1972-11-01,45.6278
2019-12-23,2019-12-23,1972-12-01,45.9722
2019-12-23,2019-12-23,1973-01-01,46.1917
2019-12-23,2019-12-23,1973-02-01,46.8594
2019-12-23,2019-12-23,1973-03-01,47.0237
2019-12-23,2019-12-23,1973-04-01,46.8304
2019-12-23,2019-12-23,1973-05-01,47.1277
2019-12-23,2019-12-23,1973-06-01,47.1045
2019-12-23,2019-12-23,1973-07-01,47.2940
2019-12-23,2019-12-23,1973-08-01,47.1100
2019-12-23,2019-12-23,1973-09-01,47.6876
2019-12-23,2019-12-23,1973-10-01,47.9882
2019-12-23,2019-12-23,1973-11-01,48.1939
2019-12-23,2019-12-23,1973-12-01,47.8004
2019-12-23,2019-12-23,1974-01-01,47.4947
2019-12-23,2019-12-23,1974-02-01,47.2866
2019-12-23,2019-12-23,1974-03-01,47.4554
2019-12-23,2019-12-23,1974-04-01,47.2070
2019-12-23,2019-12-23,1974-05-01,47.6476
2019-12-23,2019-12-23,1974-06-01,47.7428
2019-12-23,2019-12-23,1974-07-01,47.5649
2019-12-23,2019-12-23,1974-08-01,47.4685
2019-12-23,2019-12-23,1974-09-01,47.4044
2019-12-23,2019-12-23,1974-10-01,47.3014
2019-12-23,2019-12-23,1974-11-01,46.1990
2019-12-23,2019-12-23,1974-12-01,44.7109
2019-12-23,2019-12-23,1975-01-01,43.8513
2019-12-23,2019-12-23,1975-02-01,42.8819
2019-12-23,2019-12-23,1975-03-01,42.5546
2019-12-23,2019-12-23,1975-04-01,42.8696
2019-12-23,2019-12-23,1975-05-01,42.9262
2019-12-23,2019-12-23,1975-06-01,43.1758
2019-12-23,2019-12-23,1975-07-01,43.8506
2019-12-23,2019-12-23,1975-08-01,44.0385
2019-12-23,2019-12-23,1975-09-01,44.5892
2019-12-23,2019-12-23,1975-10-01,44.7331
2019-12-23,2019-12-23,1975-11-01,44.7684
2019-12-23,2019-12-23,1975-12-01,45.2237
2019-12-23,2019-12-23,1976-01-01,45.8155
2019-12-23,2019-12-23,1976-02-01,46.0866
2019-12-23,2019-12-23,1976-03-01,46.0273
2019-12-23,2019-12-23,1976-04-01,46.2252
2019-12-23,2019-12-23,1976-05-01,46.5616
2019-12-23,2019-12-23,1976-06-01,46.4362
2019-12-23,2019-12-23,1976-07-01,46.8563
2019-12-23,2019-12-23,1976-08-01,47.0303
2019-12-23,2019-12-23,1976-09-01,47.2056
2019-12-23,2019-12-23,1976-10-01,47.4617
2019-12-23,2019-12-23,1976-11-01,48.2181
2019-12-23,2019-12-23,1976-12-01,48.7032
2019-12-23,2019-12-23,1977-01-01,48.5765
2019-12-23,2019-12-23,1977-02-01,49.3537
2019-12-23,2019-12-23,1977-03-01,49.6541
2019-12-23,2019-12-23,1977-04-01,50.1761
2019-12-23,2019-12-23,1977-05-01,50.5881
2019-12-23,2019-12-23,1977-06-01,51.1208
2019-12-23,2019-12-23,1977-07-01,51.2546
2019-12-23,2019-12-23,1977-08-01,51.3932
2019-12-23,2019-12-23,1977-09-01,51.5361
2019-12-23,2019-12-23,1977-10-01,51.5361
2019-12-23,2019-12-23,1977-11-01,51.5549
2019-12-23,2019-12-23,1977-12-01,52.1691
2019-12-23,2019-12-23,1978-01-01,51.2255
2019-12-23,2019-12-23,1978-02-01,51.8148
2019-12-23,2019-12-23,1978-03-01,53.0148
2019-12-23,2019-12-23,1978-04-01,53.6273
2019-12-23,2019-12-23,1978-05-01,53.5525
2019-12-23,2019-12-23,1978-06-01,54.0536
2019-12-23,2019-12-23,1978-07-01,53.9953
2019-12-23,2019-12-23,1978-08-01,54.2478
2019-12-23,2019-12-23,1978-09-01,54.4453
2019-12-23,2019-12-23,1978-10-01,54.7742
2019-12-23,2019-12-23,1978-11-01,55.1463
2019-12-23,2019-12-23,1978-12-01,55.4999
2019-12-23,2019-12-23,1979-01-01,55.4720
2019-12-23,2019-12-23,1979-02-01,55.5930
2019-12-23,2019-12-23,1979-03-01,55.8832
2019-12-23,2019-12-23,1979-04-01,54.9808
2019-12-23,2019-12-23,1979-05-01,55.5986
2019-12-23,2019-12-23,1979-06-01,55.5578
2019-12-23,2019-12-23,1979-07-01,55.5631
2019-12-23,2019-12-23,1979-08-01,55.1429
2019-12-23,2019-12-23,1979-09-01,55.6004
2019-12-23,2019-12-23,1979-10-01,55.6726
2019-12-23,2019-12-23,1979-11-01,55.6859
2019-12-23,2019-12-23,1979-12-01,55.9166
2019-12-23,2019-12-23,1980-01-01,56.0060
2019-12-23,2019-12-23,1980-02-01,56.1299
2019-12-23,2019-12-23,1980-03-01,55.8048
2019-12-23,2019-12-23,1980-04-01,54.8825
2019-12-23,2019-12-23,1980-05-01,53.8121
2019-12-23,2019-12-23,1980-06-01,53.3940
2019-12-23,2019-12-23,1980-07-01,53.4064
2019-12-23,2019-12-23,1980-08-01,53.6175
2019-12-23,2019-12-23,1980-09-01,54.3069
2019-12-23,2019-12-23,1980-10-01,54.9239
2019-12-23,2019-12-23,1980-11-01,55.5618
2019-12-23,2019-12-23,1980-12-01,55.6480
2019-12-23,2019-12-23,1981-01-01,55.6808
2019-12-23,2019-12-23,1981-02-01,55.3191
2019-12-23,2019-12-23,1981-03-01,55.5461
2019-12-23,2019-12-23,1981-04-01,55.8588
2019-12-23,2019-12-23,1981-05-01,56.2287
2019-12-23,2019-12-23,1981-06-01,55.9362
2019-12-23,2019-12-23,1981-07-01,56.3106
2019-12-23,2019-12-23,1981-08-01,56.3250
2019-12-23,2019-12-23,1981-09-01,56.1489
2019-12-23,2019-12-23,1981-10-01,56.1497
2019-12-23,2019-12-23,1981-11-01,55.8573
2019-12-23,2019-12-23,1981-12-01,55.3755
2019-12-23,2019-12-23,1982-01-01,54.0750
2019-12-23,2019-12-23,1982-02-01,55.6486
2019-12-23,2019-12-23,1982-03-01,55.1761
2019-12-23,2019-12-23,1982-04-01,54.8878
2019-12-23,2019-12-23,1982-05-01,54.8128
2019-12-23,2019-12-23,1982-06-01,54.6287
2019-12-23,2019-12-23,1982-07-01,54.6763
2019-12-23,2019-12-23,1982-08-01,54.2614
2019-12-23,2019-12-23,1982-09-01,54.2197
2019-12-23,2019-12-23,1982-10-01,53.8572
2019-12-23,2019-12-23,1982-11-01,53.6627
2019-12-23,2019-12-23,1982-12-01,53.3682
2019-12-23,2019-12-23,1983-01-01,54.2154
2019-12-23,2019-12-23,1983-02-01,53.7320
2019-12-23,2019-12-23,1983-03-01,54.1226
2019-12-23,2019-12-23,1983-04-01,54.7821
2019-12-23,2019-12-23,1983-05-01,55.1337
2019-12-23,2019-12-23,1983-06-01,55.4109
2019-12-23,2019-12-23,1983-07-01,56.1729
2019-12-23,2019-12-23,1983-08-01,56.6473
2019-12-23,2019-12-23,1983-09-01,57.6033
