realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,1937-08-01,8.5011
2019-12-23,2019-12-23,1937-09-01,8.1901
2019-12-23,2019-12-23,1937-10-01,7.5162
2019-12-23,2019-12-23,1937-11-01,6.6350
2019-12-23,2019-12-23,1937-12-01,5.9352
2019-12-23,2019-12-23,1938-01-01,5.8316
2019-12-23,2019-12-23,1938-02-01,5.8056
2019-12-23,2019-12-23,1938-03-01,5.8316
2019-12-23,2019-12-23,1938-04-01,5.6501
2019-12-23,2019-12-23,1938-05-01,5.6242
2019-12-23,2019-12-23,1938-06-01,5.6242
2019-12-23,2019-12-23,1938-07-01,5.9612
2019-12-23,2019-12-23,1938-08-01,6.3499
2019-12-23,2019-12-23,1938-09-01,6.5573
2019-12-23,2019-12-23,1938-10-01,6.7646
2019-12-23,2019-12-23,1938-11-01,7.0756
2019-12-23,2019-12-23,1938-12-01,7.1275
2019-12-23,2019-12-23,1939-01-01,6.7905
2019-12-23,2019-12-23,1939-02-01,6.8424
2019-12-23,2019-12-23,1939-03-01,6.8424
2019-12-23,2019-12-23,1939-04-01,6.7646
2019-12-23,2019-12-23,1939-05-01,6.7646
2019-12-23,2019-12-23,1939-06-01,6.9201
2019-12-23,2019-12-23,1939-07-01,7.1275
2019-12-23,2019-12-23,1939-08-01,7.3348
2019-12-23,2019-12-23,1939-09-01,7.7495
2019-12-23,2019-12-23,1939-10-01,8.1901
2019-12-23,2019-12-23,1939-11-01,8.3456
2019-12-23,2019-12-23,1939-12-01,8.4493
2019-12-23,2019-12-23,1940-01-01,8.3197
2019-12-23,2019-12-23,1940-02-01,8.0605
2019-12-23,2019-12-23,1940-03-01,7.8791
2019-12-23,2019-12-23,1940-04-01,7.9569
2019-12-23,2019-12-23,1940-05-01,8.2938
2019-12-23,2019-12-23,1940-06-01,8.6566
2019-12-23,2019-12-23,1940-07-01,8.7603
2019-12-23,2019-12-23,1940-08-01,8.8899
2019-12-23,2019-12-23,1940-09-01,9.0713
2019-12-23,2019-12-23,1940-10-01,9.2009
2019-12-23,2019-12-23,1940-11-01,9.3564
2019-12-23,2019-12-23,1940-12-01,9.6934
2019-12-23,2019-12-23,1941-01-01,9.8748
2019-12-23,2019-12-23,1941-02-01,10.2376
2019-12-23,2019-12-23,1941-03-01,10.4968
2019-12-23,2019-12-23,1941-04-01,10.7819
2019-12-23,2019-12-23,1941-05-01,11.1448
2019-12-23,2019-12-23,1941-06-01,11.2744
2019-12-23,2019-12-23,1941-07-01,11.4040
2019-12-23,2019-12-23,1941-08-01,11.4817
2019-12-23,2019-12-23,1941-09-01,11.4558
2019-12-23,2019-12-23,1941-10-01,11.5595
2019-12-23,2019-12-23,1941-11-01,11.5854
2019-12-23,2019-12-23,1941-12-01,11.7409
2019-12-23,2019-12-23,1942-01-01,12.0001
2019-12-23,2019-12-23,1942-02-01,12.2852
2019-12-23,2019-12-23,1942-03-01,12.4666
2019-12-23,2019-12-23,1942-04-01,12.1037
2019-12-23,2019-12-23,1942-05-01,12.1556
2019-12-23,2019-12-23,1942-06-01,12.2333
2019-12-23,2019-12-23,1942-07-01,12.6221
2019-12-23,2019-12-23,1942-08-01,13.0368
2019-12-23,2019-12-23,1942-09-01,13.4256
2019-12-23,2019-12-23,1942-10-01,13.9180
2019-12-23,2019-12-23,1942-11-01,14.3068
2019-12-23,2019-12-23,1942-12-01,14.6955
