realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,1984-01-01,136.1142
2019-12-23,2019-12-23,1984-02-01,136.0836
2019-12-23,2019-12-23,1984-03-01,133.0526
2019-12-23,2019-12-23,1984-04-01,135.9584
2019-12-23,2019-12-23,1984-05-01,137.2272
2019-12-23,2019-12-23,1984-06-01,135.6246
2019-12-23,2019-12-23,1984-07-01,136.0889
2019-12-23,2019-12-23,1984-08-01,135.0760
2019-12-23,2019-12-23,1984-09-01,137.7019
2019-12-23,2019-12-23,1984-10-01,136.4347
2019-12-23,2019-12-23,1984-11-01,137.5766
2019-12-23,2019-12-23,1984-12-01,136.2887
2019-12-23,2019-12-23,1985-01-01,133.8553
2019-12-23,2019-12-23,1985-02-01,138.3512
2019-12-23,2019-12-23,1985-03-01,139.3129
2019-12-23,2019-12-23,1985-04-01,138.6999
2019-12-23,2019-12-23,1985-05-01,139.9028
2019-12-23,2019-12-23,1985-06-01,138.2752
2019-12-23,2019-12-23,1985-07-01,137.1007
2019-12-23,2019-12-23,1985-08-01,135.1699
2019-12-23,2019-12-23,1985-09-01,137.3623
2019-12-23,2019-12-23,1985-10-01,137.6289
2019-12-23,2019-12-23,1985-11-01,136.6462
2019-12-23,2019-12-23,1985-12-01,138.4515
2019-12-23,2019-12-23,1986-01-01,139.9433
2019-12-23,2019-12-23,1986-02-01,140.5368
2019-12-23,2019-12-23,1986-03-01,138.1335
2019-12-23,2019-12-23,1986-04-01,135.7729
2019-12-23,2019-12-23,1986-05-01,135.6108
2019-12-23,2019-12-23,1986-06-01,132.4983
2019-12-23,2019-12-23,1986-07-01,132.8623
2019-12-23,2019-12-23,1986-08-01,128.5388
2019-12-23,2019-12-23,1986-09-01,127.7523
2019-12-23,2019-12-23,1986-10-01,129.4538
2019-12-23,2019-12-23,1986-11-01,129.2067
2019-12-23,2019-12-23,1986-12-01,128.1503
2019-12-23,2019-12-23,1987-01-01,130.3846
2019-12-23,2019-12-23,1987-02-01,128.8202
2019-12-23,2019-12-23,1987-03-01,130.0551
2019-12-23,2019-12-23,1987-04-01,130.5616
2019-12-23,2019-12-23,1987-05-01,128.0786
2019-12-23,2019-12-23,1987-06-01,127.2019
2019-12-23,2019-12-23,1987-07-01,126.7889
2019-12-23,2019-12-23,1987-08-01,126.1454
2019-12-23,2019-12-23,1987-09-01,126.0935
2019-12-23,2019-12-23,1987-10-01,128.5027
2019-12-23,2019-12-23,1987-11-01,128.9832
2019-12-23,2019-12-23,1987-12-01,127.7645
2019-12-23,2019-12-23,1988-01-01,126.7287
2019-12-23,2019-12-23,1988-02-01,128.6430
